date,center_id,center_name,open_vial_doses_wasted,expired_doses_wasted,total_doses_wasted,doses_drawn_from_vials,wastage_rate
2022-05-10,MLD-05,Chelab Rural Vaccination Center,13,0,13,190,0.0684
2022-05-11,MLD-01,Malard Central Health Center,26,0,26,290,0.0897
2022-05-11,MLD-02,Sabashahr Health Center,13,0,13,275,0.0473
2022-05-11,MLD-03,Vahedieh Health Center,11,0,11,214,0.0514
2022-05-11,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,230,0.0304
2022-05-11,MLD-05,Chelab Rural Vaccination Center,11,0,11,149,0.0738
2022-05-12,MLD-01,Malard Central Health Center,20,0,20,236,0.0847
2022-05-12,MLD-02,Sabashahr Health Center,25,0,25,241,0.1037
2022-05-12,MLD-03,Vahedieh Health Center,6,0,6,197,0.0305
2022-05-12,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,155,0.0903
2022-05-12,MLD-05,Chelab Rural Vaccination Center,9,0,9,135,0.0667
2022-05-13,MLD-01,Malard Central Health Center,11,0,11,112,0.0982
2022-05-13,MLD-02,Sabashahr Health Center,8,0,8,87,0.092
2022-05-13,MLD-03,Vahedieh Health Center,7,0,7,71,0.0986
2022-05-13,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,80,0.125
2022-05-13,MLD-05,Chelab Rural Vaccination Center,6,0,6,50,0.12
2022-05-14,MLD-01,Malard Central Health Center,27,0,27,310,0.0871
2022-05-14,MLD-02,Sabashahr Health Center,9,0,9,243,0.037
2022-05-14,MLD-03,Vahedieh Health Center,16,0,16,203,0.0788
2022-05-14,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,193,0.0674
2022-05-14,MLD-05,Chelab Rural Vaccination Center,7,0,7,144,0.0486
2022-05-15,MLD-01,Malard Central Health Center,21,0,21,280,0.075
2022-05-15,MLD-02,Sabashahr Health Center,22,0,22,236,0.0932
2022-05-15,MLD-03,Vahedieh Health Center,14,0,14,216,0.0648
2022-05-15,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,190,0.0368
2022-05-15,MLD-05,Chelab Rural Vaccination Center,9,0,9,146,0.0616
2022-05-16,MLD-01,Malard Central Health Center,20,0,20,268,0.0746
2022-05-16,MLD-02,Sabashahr Health Center,13,0,13,234,0.0556
2022-05-16,MLD-03,Vahedieh Health Center,14,0,14,223,0.0628
2022-05-16,MLD-04,Sadeghieh-e Malard Vaccination Center,18,0,18,210,0.0857
2022-05-16,MLD-05,Chelab Rural Vaccination Center,5,0,5,127,0.0394
2022-05-17,MLD-01,Malard Central Health Center,20,0,20,274,0.073
2022-05-17,MLD-02,Sabashahr Health Center,11,0,11,216,0.0509
2022-05-17,MLD-03,Vahedieh Health Center,12,0,12,190,0.0632
2022-05-17,MLD-04,Sadeghieh-e Malard Vaccination Center,20,0,20,212,0.0943
2022-05-17,MLD-05,Chelab Rural Vaccination Center,12,0,12,150,0.08
2022-05-18,MLD-01,Malard Central Health Center,24,0,24,287,0.0836
2022-05-18,MLD-02,Sabashahr Health Center,13,0,13,205,0.0634
2022-05-18,MLD-03,Vahedieh Health Center,14,0,14,208,0.0673
2022-05-18,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,192,0.0677
2022-05-18,MLD-05,Chelab Rural Vaccination Center,13,0,13,134,0.097
2022-05-19,MLD-01,Malard Central Health Center,18,0,18,204,0.0882
2022-05-19,MLD-02,Sabashahr Health Center,8,0,8,218,0.0367
2022-05-19,MLD-03,Vahedieh Health Center,14,0,14,170,0.0824
2022-05-19,MLD-04,Sadeghieh-e Malard Vaccination Center,12,0,12,154,0.0779
2022-05-19,MLD-05,Chelab Rural Vaccination Center,10,0,10,111,0.0901
2022-05-20,MLD-01,Malard Central Health Center,2,0,2,22,0.0909
2022-05-20,MLD-02,Sabashahr Health Center,1,0,1,17,0.0588
2022-05-20,MLD-03,Vahedieh Health Center,2,0,2,15,0.1333
2022-05-20,MLD-04,Sadeghieh-e Malard Vaccination Center,1,0,1,15,0.0667
2022-05-20,MLD-05,Chelab Rural Vaccination Center,1,0,1,11,0.0909
2022-05-21,MLD-01,Malard Central Health Center,21,0,21,244,0.0861
2022-05-21,MLD-02,Sabashahr Health Center,15,0,15,217,0.0691
2022-05-21,MLD-03,Vahedieh Health Center,11,0,11,164,0.0671
2022-05-21,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,190,0.0684
2022-05-21,MLD-05,Chelab Rural Vaccination Center,12,0,12,141,0.0851
2022-05-22,MLD-01,Malard Central Health Center,29,0,29,238,0.1218
2022-05-22,MLD-02,Sabashahr Health Center,9,0,9,212,0.0425
2022-05-22,MLD-03,Vahedieh Health Center,5,0,5,173,0.0289
2022-05-22,MLD-04,Sadeghieh-e Malard Vaccination Center,12,0,12,185,0.0649
2022-05-22,MLD-05,Chelab Rural Vaccination Center,6,0,6,131,0.0458
2022-05-23,MLD-01,Malard Central Health Center,18,0,18,237,0.0759
2022-05-23,MLD-02,Sabashahr Health Center,11,0,11,210,0.0524
2022-05-23,MLD-03,Vahedieh Health Center,8,0,8,172,0.0465
2022-05-23,MLD-04,Sadeghieh-e Malard Vaccination Center,19,0,19,180,0.1056
2022-05-23,MLD-05,Chelab Rural Vaccination Center,11,0,11,129,0.0853
2022-05-24,MLD-01,Malard Central Health Center,15,0,15,238,0.063
2022-05-24,MLD-02,Sabashahr Health Center,17,0,17,180,0.0944
2022-05-24,MLD-03,Vahedieh Health Center,8,0,8,178,0.0449
2022-05-24,MLD-04,Sadeghieh-e Malard Vaccination Center,6,0,6,189,0.0317
2022-05-24,MLD-05,Chelab Rural Vaccination Center,10,0,10,136,0.0735
2022-05-25,MLD-01,Malard Central Health Center,18,0,18,236,0.0763
2022-05-25,MLD-02,Sabashahr Health Center,20,36,56,240,0.2333
2022-05-25,MLD-03,Vahedieh Health Center,17,0,17,184,0.0924
2022-05-25,MLD-04,Sadeghieh-e Malard Vaccination Center,13,0,13,172,0.0756
2022-05-25,MLD-05,Chelab Rural Vaccination Center,9,0,9,124,0.0726
2022-05-26,MLD-01,Malard Central Health Center,20,0,20,203,0.0985
2022-05-26,MLD-02,Sabashahr Health Center,22,0,22,186,0.1183
2022-05-26,MLD-03,Vahedieh Health Center,16,0,16,149,0.1074
2022-05-26,MLD-04,Sadeghieh-e Malard Vaccination Center,8,0,8,142,0.0563
2022-05-26,MLD-05,Chelab Rural Vaccination Center,8,0,8,115,0.0696
2022-05-27,MLD-01,Malard Central Health Center,7,0,7,86,0.0814
2022-05-27,MLD-02,Sabashahr Health Center,4,0,4,67,0.0597
2022-05-27,MLD-03,Vahedieh Health Center,11,0,11,73,0.1507
2022-05-27,MLD-04,Sadeghieh-e Malard Vaccination Center,3,0,3,57,0.0526
2022-05-27,MLD-05,Chelab Rural Vaccination Center,6,0,6,43,0.1395
2022-05-28,MLD-01,Malard Central Health Center,13,0,13,244,0.0533
2022-05-28,MLD-02,Sabashahr Health Center,21,0,21,213,0.0986
2022-05-28,MLD-03,Vahedieh Health Center,18,0,18,171,0.1053
2022-05-28,MLD-04,Sadeghieh-e Malard Vaccination Center,11,0,11,137,0.0803
2022-05-28,MLD-05,Chelab Rural Vaccination Center,9,0,9,135,0.0667
2022-05-29,MLD-01,Malard Central Health Center,18,0,18,241,0.0747
2022-05-29,MLD-02,Sabashahr Health Center,20,0,20,220,0.0909
2022-05-29,MLD-03,Vahedieh Health Center,7,0,7,160,0.0438
2022-05-29,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,152,0.0921
2022-05-29,MLD-05,Chelab Rural Vaccination Center,11,0,11,115,0.0957
2022-05-30,MLD-01,Malard Central Health Center,15,0,15,196,0.0765
2022-05-30,MLD-02,Sabashahr Health Center,26,0,26,235,0.1106
2022-05-30,MLD-03,Vahedieh Health Center,13,0,13,175,0.0743
2022-05-30,MLD-04,Sadeghieh-e Malard Vaccination Center,8,0,8,162,0.0494
2022-05-30,MLD-05,Chelab Rural Vaccination Center,9,0,9,111,0.0811
2022-05-31,MLD-01,Malard Central Health Center,24,0,24,220,0.1091
2022-05-31,MLD-02,Sabashahr Health Center,16,0,16,202,0.0792
2022-05-31,MLD-03,Vahedieh Health Center,13,0,13,161,0.0807
2022-05-31,MLD-04,Sadeghieh-e Malard Vaccination Center,14,0,14,173,0.0809
2022-05-31,MLD-05,Chelab Rural Vaccination Center,11,0,11,123,0.0894
2022-06-01,MLD-01,Malard Central Health Center,19,0,19,242,0.0785
2022-06-01,MLD-02,Sabashahr Health Center,22,0,22,202,0.1089
2022-06-01,MLD-03,Vahedieh Health Center,9,0,9,156,0.0577
2022-06-01,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,156,0.1026
2022-06-01,MLD-05,Chelab Rural Vaccination Center,7,0,7,115,0.0609
2022-06-02,MLD-01,Malard Central Health Center,9,0,9,178,0.0506
2022-06-02,MLD-02,Sabashahr Health Center,12,0,12,156,0.0769
2022-06-02,MLD-03,Vahedieh Health Center,13,0,13,157,0.0828
2022-06-02,MLD-04,Sadeghieh-e Malard Vaccination Center,17,0,17,139,0.1223
2022-06-02,MLD-05,Chelab Rural Vaccination Center,5,0,5,80,0.0625
2022-06-03,MLD-01,Malard Central Health Center,8,0,8,78,0.1026
2022-06-03,MLD-02,Sabashahr Health Center,8,0,8,68,0.1176
2022-06-03,MLD-03,Vahedieh Health Center,5,0,5,59,0.0847
2022-06-03,MLD-04,Sadeghieh-e Malard Vaccination Center,5,0,5,52,0.0962
2022-06-03,MLD-05,Chelab Rural Vaccination Center,5,0,5,44,0.1136
2022-06-04,MLD-01,Malard Central Health Center,5,0,5,60,0.0833
2022-06-04,MLD-02,Sabashahr Health Center,6,0,6,61,0.0984
2022-06-04,MLD-03,Vahedieh Health Center,3,0,3,49,0.0612
2022-06-04,MLD-04,Sadeghieh-e Malard Vaccination Center,4,0,4,45,0.0889
2022-06-04,MLD-05,Chelab Rural Vaccination Center,3,0,3,40,0.075
2022-06-05,MLD-01,Malard Central Health Center,14,0,14,212,0.066
2022-06-05,MLD-02,Sabashahr Health Center,13,0,13,192,0.0677
2022-06-05,MLD-03,Vahedieh Health Center,13,0,13,170,0.0765
2022-06-05,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,133,0.0526
2022-06-05,MLD-05,Chelab Rural Vaccination Center,9,0,9,104,0.0865
2022-06-06,MLD-01,Malard Central Health Center,23,0,23,224,0.1027
2022-06-06,MLD-02,Sabashahr Health Center,17,0,17,160,0.1062
2022-06-06,MLD-03,Vahedieh Health Center,5,0,5,153,0.0327
2022-06-06,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,157,0.0446
2022-06-06,MLD-05,Chelab Rural Vaccination Center,9,0,9,110,0.0818
2022-06-07,MLD-01,Malard Central Health Center,22,0,22,208,0.1058
2022-06-07,MLD-02,Sabashahr Health Center,7,0,7,186,0.0376
2022-06-07,MLD-03,Vahedieh Health Center,14,0,14,156,0.0897
2022-06-07,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,130,0.0538
2022-06-07,MLD-05,Chelab Rural Vaccination Center,4,0,4,107,0.0374
2022-06-08,MLD-01,Malard Central Health Center,17,0,17,204,0.0833
2022-06-08,MLD-02,Sabashahr Health Center,13,0,13,188,0.0691
2022-06-08,MLD-03,Vahedieh Health Center,16,0,16,157,0.1019
2022-06-08,MLD-04,Sadeghieh-e Malard Vaccination Center,7,0,7,135,0.0519
2022-06-08,MLD-05,Chelab Rural Vaccination Center,5,0,5,91,0.0549
2022-06-09,MLD-01,Malard Central Health Center,21,0,21,162,0.1296
2022-06-09,MLD-02,Sabashahr Health Center,12,0,12,165,0.0727
2022-06-09,MLD-03,Vahedieh Health Center,6,0,6,116,0.0517
2022-06-09,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,128,0.0781
2022-06-09,MLD-05,Chelab Rural Vaccination Center,9,0,9,100,0.09
2022-06-10,MLD-01,Malard Central Health Center,8,0,8,73,0.1096
2022-06-10,MLD-02,Sabashahr Health Center,6,0,6,64,0.0938
2022-06-10,MLD-03,Vahedieh Health Center,4,0,4,50,0.08
2022-06-10,MLD-04,Sadeghieh-e Malard Vaccination Center,5,0,5,50,0.1
2022-06-10,MLD-05,Chelab Rural Vaccination Center,3,0,3,35,0.0857
2022-06-11,MLD-01,Malard Central Health Center,18,0,18,205,0.0878
2022-06-11,MLD-02,Sabashahr Health Center,16,0,16,196,0.0816
2022-06-11,MLD-03,Vahedieh Health Center,10,0,10,121,0.0826
2022-06-11,MLD-04,Sadeghieh-e Malard Vaccination Center,12,0,12,144,0.0833
2022-06-11,MLD-05,Chelab Rural Vaccination Center,5,0,5,95,0.0526
2022-06-12,MLD-01,Malard Central Health Center,15,0,15,198,0.0758
2022-06-12,MLD-02,Sabashahr Health Center,13,14,27,174,0.1552
2022-06-12,MLD-03,Vahedieh Health Center,9,0,9,157,0.0573
2022-06-12,MLD-04,Sadeghieh-e Malard Vaccination Center,11,0,11,143,0.0769
2022-06-12,MLD-05,Chelab Rural Vaccination Center,6,0,6,94,0.0638
2022-06-13,MLD-01,Malard Central Health Center,20,0,20,206,0.0971
2022-06-13,MLD-02,Sabashahr Health Center,14,0,14,192,0.0729
2022-06-13,MLD-03,Vahedieh Health Center,13,0,13,130,0.1
2022-06-13,MLD-04,Sadeghieh-e Malard Vaccination Center,8,0,8,143,0.0559
2022-06-13,MLD-05,Chelab Rural Vaccination Center,8,0,8,84,0.0952
2022-06-14,MLD-01,Malard Central Health Center,17,0,17,184,0.0924
2022-06-14,MLD-02,Sabashahr Health Center,13,0,13,175,0.0743
2022-06-14,MLD-03,Vahedieh Health Center,11,0,11,131,0.084
2022-06-14,MLD-04,Sadeghieh-e Malard Vaccination Center,15,0,15,157,0.0955
2022-06-14,MLD-05,Chelab Rural Vaccination Center,12,0,12,104,0.1154
2022-06-15,MLD-01,Malard Central Health Center,22,0,22,187,0.1176
2022-06-15,MLD-02,Sabashahr Health Center,9,24,33,191,0.1728
2022-06-15,MLD-03,Vahedieh Health Center,8,0,8,146,0.0548
2022-06-15,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,124,0.0806
2022-06-15,MLD-05,Chelab Rural Vaccination Center,7,0,7,105,0.0667
2022-06-16,MLD-01,Malard Central Health Center,16,38,54,193,0.2798
2022-06-16,MLD-02,Sabashahr Health Center,11,0,11,145,0.0759
2022-06-16,MLD-03,Vahedieh Health Center,13,0,13,128,0.1016
2022-06-16,MLD-04,Sadeghieh-e Malard Vaccination Center,9,0,9,104,0.0865
2022-06-16,MLD-05,Chelab Rural Vaccination Center,7,0,7,78,0.0897
2022-06-17,MLD-01,Malard Central Health Center,4,0,4,63,0.0635
2022-06-17,MLD-02,Sabashahr Health Center,5,0,5,62,0.0806
2022-06-17,MLD-03,Vahedieh Health Center,4,0,4,49,0.0816
2022-06-17,MLD-04,Sadeghieh-e Malard Vaccination Center,3,0,3,40,0.075
2022-06-17,MLD-05,Chelab Rural Vaccination Center,3,0,3,33,0.0909
2022-06-18,MLD-01,Malard Central Health Center,13,0,13,189,0.0688
2022-06-18,MLD-02,Sabashahr Health Center,17,0,17,171,0.0994
2022-06-18,MLD-03,Vahedieh Health Center,10,0,10,124,0.0806
2022-06-18,MLD-04,Sadeghieh-e Malard Vaccination Center,10,0,10,119,0.084
2022-06-18,MLD-05,Chelab Rural Vaccination Center,7,0,7,96,0.0729
2022-06-19,MLD-01,Malard Central Health Center,14,0,14,172,0.0814
2022-06-19,MLD-02,Sabashahr Health Center,12,0,12,148,0.0811
2022-06-19,MLD-03,Vahedieh Health Center,10,0,10,137,0.073
2022-06-19,MLD-04,Sadeghieh-e Malard Vaccination Center,12,0,12,136,0.0882
2022-06-19,MLD-05,Chelab Rural Vaccination Center,7,0,7,94,0.0745
2022-06-20,MLD-01,Malard Central Health Center,11,0,11,179,0.0615
2022-06-20,MLD-02,Sabashahr Health Center,15,0,15,140,0.1071
2022-06-20,MLD-03,Vahedieh Health Center,11,0,11,140,0.0786
2022-06-20,MLD-04,Sadeghieh-e Malard Vaccination Center,8,0,8,113,0.0708
2022-06-20,MLD-05,Chelab Rural Vaccination Center,6,0,6,92,0.0652
2022-06-21,MLD-01,Malard Central Health Center,8,0,8,164,0.0488
2022-06-21,MLD-02,Sabashahr Health Center,11,0,11,141,0.078
2022-06-21,MLD-03,Vahedieh Health Center,8,0,8,113,0.0708
2022-06-21,MLD-04,Sadeghieh-e Malard Vaccination Center,16,0,16,150,0.1067
2022-06-21,MLD-05,Chelab Rural Vaccination Center,8,0,8,86,0.093
