date,center_id,center_name,total_doses_administered,appointments_scheduled,doses_via_appointment,doses_via_walkin,no_shows,no_show_rate
2022-04-23,MLD-05,Chelab Rural Vaccination Center,186,163,143,43,20,0.1227
2022-04-24,MLD-01,Malard Central Health Center,337,226,200,137,26,0.115
2022-04-24,MLD-02,Sabashahr Health Center,322,256,223,99,33,0.1289
2022-04-24,MLD-03,Vahedieh Health Center,269,244,219,50,25,0.1025
2022-04-24,MLD-04,Sadeghieh-e Malard Vaccination Center,236,184,163,73,21,0.1141
2022-04-24,MLD-05,Chelab Rural Vaccination Center,188,142,129,59,13,0.0915
2022-04-25,MLD-01,Malard Central Health Center,332,267,231,101,36,0.1348
2022-04-25,MLD-02,Sabashahr Health Center,295,210,184,111,26,0.1238
2022-04-25,MLD-03,Vahedieh Health Center,261,231,197,64,34,0.1472
2022-04-25,MLD-04,Sadeghieh-e Malard Vaccination Center,250,240,203,47,37,0.1542
2022-04-25,MLD-05,Chelab Rural Vaccination Center,196,158,141,55,17,0.1076
2022-04-26,MLD-01,Malard Central Health Center,345,292,265,80,27,0.0925
2022-04-26,MLD-02,Sabashahr Health Center,275,234,201,74,33,0.141
2022-04-26,MLD-03,Vahedieh Health Center,239,211,181,58,30,0.1422
2022-04-26,MLD-04,Sadeghieh-e Malard Vaccination Center,248,179,159,89,20,0.1117
2022-04-26,MLD-05,Chelab Rural Vaccination Center,189,178,148,41,30,0.1685
2022-04-27,MLD-01,Malard Central Health Center,332,293,257,75,36,0.1229
2022-04-27,MLD-02,Sabashahr Health Center,312,266,241,71,25,0.094
2022-04-27,MLD-03,Vahedieh Health Center,222,192,161,61,31,0.1615
2022-04-27,MLD-04,Sadeghieh-e Malard Vaccination Center,249,225,199,50,26,0.1156
2022-04-27,MLD-05,Chelab Rural Vaccination Center,177,166,142,35,24,0.1446
2022-04-28,MLD-01,Malard Central Health Center,288,231,202,86,29,0.1255
2022-04-28,MLD-02,Sabashahr Health Center,242,216,181,61,35,0.162
2022-04-28,MLD-03,Vahedieh Health Center,181,184,146,35,38,0.2065
2022-04-28,MLD-04,Sadeghieh-e Malard Vaccination Center,190,168,136,54,32,0.1905
2022-04-28,MLD-05,Chelab Rural Vaccination Center,156,152,128,28,24,0.1579
2022-04-29,MLD-01,Malard Central Health Center,106,97,84,22,13,0.134
2022-04-29,MLD-02,Sabashahr Health Center,106,86,78,28,8,0.093
2022-04-29,MLD-03,Vahedieh Health Center,78,59,54,24,5,0.0847
2022-04-29,MLD-04,Sadeghieh-e Malard Vaccination Center,89,65,60,29,5,0.0769
2022-04-29,MLD-05,Chelab Rural Vaccination Center,54,46,41,13,5,0.1087
2022-04-30,MLD-01,Malard Central Health Center,311,298,259,52,39,0.1309
2022-04-30,MLD-02,Sabashahr Health Center,281,254,222,59,32,0.126
2022-04-30,MLD-03,Vahedieh Health Center,208,174,154,54,20,0.1149
2022-04-30,MLD-04,Sadeghieh-e Malard Vaccination Center,224,217,179,45,38,0.1751
2022-04-30,MLD-05,Chelab Rural Vaccination Center,187,154,140,47,14,0.0909
2022-05-01,MLD-01,Malard Central Health Center,331,304,250,81,54,0.1776
2022-05-01,MLD-02,Sabashahr Health Center,259,212,199,60,13,0.0613
2022-05-01,MLD-03,Vahedieh Health Center,220,193,166,54,27,0.1399
2022-05-01,MLD-04,Sadeghieh-e Malard Vaccination Center,203,182,159,44,23,0.1264
2022-05-01,MLD-05,Chelab Rural Vaccination Center,192,162,148,44,14,0.0864
2022-05-02,MLD-01,Malard Central Health Center,312,262,220,92,42,0.1603
2022-05-02,MLD-02,Sabashahr Health Center,274,218,195,79,23,0.1055
2022-05-02,MLD-03,Vahedieh Health Center,264,216,192,72,24,0.1111
2022-05-02,MLD-04,Sadeghieh-e Malard Vaccination Center,216,178,156,60,22,0.1236
2022-05-02,MLD-05,Chelab Rural Vaccination Center,134,105,98,36,7,0.0667
2022-05-03,MLD-01,Malard Central Health Center,311,231,219,92,12,0.0519
2022-05-03,MLD-02,Sabashahr Health Center,286,231,213,73,18,0.0779
2022-05-03,MLD-03,Vahedieh Health Center,227,189,175,52,14,0.0741
2022-05-03,MLD-04,Sadeghieh-e Malard Vaccination Center,205,170,157,48,13,0.0765
2022-05-03,MLD-05,Chelab Rural Vaccination Center,163,143,128,35,15,0.1049
2022-05-04,MLD-01,Malard Central Health Center,319,273,247,72,26,0.0952
2022-05-04,MLD-02,Sabashahr Health Center,265,208,195,70,13,0.0625
2022-05-04,MLD-03,Vahedieh Health Center,231,192,177,54,15,0.0781
2022-05-04,MLD-04,Sadeghieh-e Malard Vaccination Center,201,183,161,40,22,0.1202
2022-05-04,MLD-05,Chelab Rural Vaccination Center,173,151,132,41,19,0.1258
2022-05-05,MLD-01,Malard Central Health Center,298,273,226,72,47,0.1722
2022-05-05,MLD-02,Sabashahr Health Center,235,209,180,55,29,0.1388
2022-05-05,MLD-03,Vahedieh Health Center,178,154,130,48,24,0.1558
2022-05-05,MLD-04,Sadeghieh-e Malard Vaccination Center,170,148,120,50,28,0.1892
2022-05-05,MLD-05,Chelab Rural Vaccination Center,129,138,109,20,29,0.2101
2022-05-06,MLD-01,Malard Central Health Center,107,92,80,27,12,0.1304
2022-05-06,MLD-02,Sabashahr Health Center,97,77,67,30,10,0.1299
2022-05-06,MLD-03,Vahedieh Health Center,83,80,71,12,9,0.1125
2022-05-06,MLD-04,Sadeghieh-e Malard Vaccination Center,70,60,52,18,8,0.1333
2022-05-06,MLD-05,Chelab Rural Vaccination Center,51,40,36,15,4,0.1
2022-05-07,MLD-01,Malard Central Health Center,309,252,219,90,33,0.131
2022-05-07,MLD-02,Sabashahr Health Center,262,232,207,55,25,0.1078
2022-05-07,MLD-03,Vahedieh Health Center,226,177,165,61,12,0.0678
2022-05-07,MLD-04,Sadeghieh-e Malard Vaccination Center,210,165,152,58,13,0.0788
2022-05-07,MLD-05,Chelab Rural Vaccination Center,152,131,114,38,17,0.1298
2022-05-08,MLD-01,Malard Central Health Center,266,234,205,61,29,0.1239
2022-05-08,MLD-02,Sabashahr Health Center,289,224,209,80,15,0.067
2022-05-08,MLD-03,Vahedieh Health Center,231,199,177,54,22,0.1106
2022-05-08,MLD-04,Sadeghieh-e Malard Vaccination Center,205,167,152,53,15,0.0898
2022-05-08,MLD-05,Chelab Rural Vaccination Center,147,122,117,30,5,0.041
2022-05-09,MLD-01,Malard Central Health Center,280,235,203,77,32,0.1362
2022-05-09,MLD-02,Sabashahr Health Center,266,222,206,60,16,0.0721
2022-05-09,MLD-03,Vahedieh Health Center,228,184,167,61,17,0.0924
2022-05-09,MLD-04,Sadeghieh-e Malard Vaccination Center,187,168,144,43,24,0.1429
2022-05-09,MLD-05,Chelab Rural Vaccination Center,163,133,119,44,14,0.1053
2022-05-10,MLD-01,Malard Central Health Center,284,259,216,68,43,0.166
2022-05-10,MLD-02,Sabashahr Health Center,249,236,201,48,35,0.1483
2022-05-10,MLD-03,Vahedieh Health Center,209,187,163,46,24,0.1283
2022-05-10,MLD-04,Sadeghieh-e Malard Vaccination Center,198,185,165,33,20,0.1081
2022-05-10,MLD-05,Chelab Rural Vaccination Center,177,140,123,54,17,0.1214
2022-05-11,MLD-01,Malard Central Health Center,264,218,202,62,16,0.0734
2022-05-11,MLD-02,Sabashahr Health Center,262,197,175,87,22,0.1117
2022-05-11,MLD-03,Vahedieh Health Center,203,177,156,47,21,0.1186
2022-05-11,MLD-04,Sadeghieh-e Malard Vaccination Center,223,168,149,74,19,0.1131
2022-05-11,MLD-05,Chelab Rural Vaccination Center,138,116,100,38,16,0.1379
2022-05-12,MLD-01,Malard Central Health Center,216,174,154,62,20,0.1149
2022-05-12,MLD-02,Sabashahr Health Center,216,185,143,73,42,0.227
2022-05-12,MLD-03,Vahedieh Health Center,191,158,139,52,19,0.1203
2022-05-12,MLD-04,Sadeghieh-e Malard Vaccination Center,141,133,109,32,24,0.1805
2022-05-12,MLD-05,Chelab Rural Vaccination Center,126,119,104,22,15,0.1261
2022-05-13,MLD-01,Malard Central Health Center,101,85,78,23,7,0.0824
2022-05-13,MLD-02,Sabashahr Health Center,79,69,60,19,9,0.1304
2022-05-13,MLD-03,Vahedieh Health Center,64,55,49,15,6,0.1091
2022-05-13,MLD-04,Sadeghieh-e Malard Vaccination Center,70,56,51,19,5,0.0893
2022-05-13,MLD-05,Chelab Rural Vaccination Center,44,34,32,12,2,0.0588
2022-05-14,MLD-01,Malard Central Health Center,283,214,197,86,17,0.0794
2022-05-14,MLD-02,Sabashahr Health Center,234,206,180,54,26,0.1262
2022-05-14,MLD-03,Vahedieh Health Center,187,144,133,54,11,0.0764
2022-05-14,MLD-04,Sadeghieh-e Malard Vaccination Center,180,168,150,30,18,0.1071
2022-05-14,MLD-05,Chelab Rural Vaccination Center,137,128,112,25,16,0.125
2022-05-15,MLD-01,Malard Central Health Center,259,202,181,78,21,0.104
2022-05-15,MLD-02,Sabashahr Health Center,214,195,171,43,24,0.1231
2022-05-15,MLD-03,Vahedieh Health Center,202,171,155,47,16,0.0936
2022-05-15,MLD-04,Sadeghieh-e Malard Vaccination Center,183,164,141,42,23,0.1402
2022-05-15,MLD-05,Chelab Rural Vaccination Center,137,123,109,28,14,0.1138
2022-05-16,MLD-01,Malard Central Health Center,248,190,169,79,21,0.1105
2022-05-16,MLD-02,Sabashahr Health Center,221,201,179,42,22,0.1095
2022-05-16,MLD-03,Vahedieh Health Center,209,193,158,51,35,0.1813
2022-05-16,MLD-04,Sadeghieh-e Malard Vaccination Center,192,151,130,62,21,0.1391
2022-05-16,MLD-05,Chelab Rural Vaccination Center,122,101,91,31,10,0.099
2022-05-17,MLD-01,Malard Central Health Center,254,201,182,72,19,0.0945
2022-05-17,MLD-02,Sabashahr Health Center,205,206,178,27,28,0.1359
2022-05-17,MLD-03,Vahedieh Health Center,178,144,135,43,9,0.0625
2022-05-17,MLD-04,Sadeghieh-e Malard Vaccination Center,192,160,144,48,16,0.1
2022-05-17,MLD-05,Chelab Rural Vaccination Center,138,114,107,31,7,0.0614
2022-05-18,MLD-01,Malard Central Health Center,263,243,217,46,26,0.107
2022-05-18,MLD-02,Sabashahr Health Center,192,151,135,57,16,0.106
2022-05-18,MLD-03,Vahedieh Health Center,194,159,133,61,26,0.1635
2022-05-18,MLD-04,Sadeghieh-e Malard Vaccination Center,179,152,135,44,17,0.1118
2022-05-18,MLD-05,Chelab Rural Vaccination Center,121,100,90,31,10,0.1
2022-05-19,MLD-01,Malard Central Health Center,186,152,134,52,18,0.1184
2022-05-19,MLD-02,Sabashahr Health Center,210,194,160,50,34,0.1753
2022-05-19,MLD-03,Vahedieh Health Center,156,122,106,50,16,0.1311
2022-05-19,MLD-04,Sadeghieh-e Malard Vaccination Center,142,123,106,36,17,0.1382
2022-05-19,MLD-05,Chelab Rural Vaccination Center,101,81,69,32,12,0.1481
2022-05-20,MLD-01,Malard Central Health Center,20,17,16,4,1,0.0588
2022-05-20,MLD-02,Sabashahr Health Center,16,12,11,5,1,0.0833
2022-05-20,MLD-03,Vahedieh Health Center,13,12,11,2,1,0.0833
2022-05-20,MLD-04,Sadeghieh-e Malard Vaccination Center,14,12,11,3,1,0.0833
2022-05-20,MLD-05,Chelab Rural Vaccination Center,10,8,8,2,0,0.0
2022-05-21,MLD-01,Malard Central Health Center,223,187,174,49,13,0.0695
2022-05-21,MLD-02,Sabashahr Health Center,202,201,168,34,33,0.1642
2022-05-21,MLD-03,Vahedieh Health Center,153,139,127,26,12,0.0863
2022-05-21,MLD-04,Sadeghieh-e Malard Vaccination Center,177,144,131,46,13,0.0903
2022-05-21,MLD-05,Chelab Rural Vaccination Center,129,117,94,35,23,0.1966
2022-05-22,MLD-01,Malard Central Health Center,209,176,146,63,30,0.1705
2022-05-22,MLD-02,Sabashahr Health Center,203,161,147,56,14,0.087
2022-05-22,MLD-03,Vahedieh Health Center,168,137,122,46,15,0.1095
2022-05-22,MLD-04,Sadeghieh-e Malard Vaccination Center,173,160,136,37,24,0.15
2022-05-22,MLD-05,Chelab Rural Vaccination Center,125,102,90,35,12,0.1176
2022-05-23,MLD-01,Malard Central Health Center,219,196,170,49,26,0.1327
2022-05-23,MLD-02,Sabashahr Health Center,199,194,171,28,23,0.1186
2022-05-23,MLD-03,Vahedieh Health Center,164,132,123,41,9,0.0682
2022-05-23,MLD-04,Sadeghieh-e Malard Vaccination Center,161,142,129,32,13,0.0915
2022-05-23,MLD-05,Chelab Rural Vaccination Center,118,92,87,31,5,0.0543
2022-05-24,MLD-01,Malard Central Health Center,223,197,185,38,12,0.0609
2022-05-24,MLD-02,Sabashahr Health Center,163,139,120,43,19,0.1367
2022-05-24,MLD-03,Vahedieh Health Center,170,152,136,34,16,0.1053
2022-05-24,MLD-04,Sadeghieh-e Malard Vaccination Center,183,149,133,50,16,0.1074
2022-05-24,MLD-05,Chelab Rural Vaccination Center,126,114,99,27,15,0.1316
2022-05-25,MLD-01,Malard Central Health Center,218,189,171,47,18,0.0952
2022-05-25,MLD-02,Sabashahr Health Center,184,160,148,36,12,0.075
2022-05-25,MLD-03,Vahedieh Health Center,167,142,127,40,15,0.1056
2022-05-25,MLD-04,Sadeghieh-e Malard Vaccination Center,159,126,114,45,12,0.0952
2022-05-25,MLD-05,Chelab Rural Vaccination Center,115,97,89,26,8,0.0825
2022-05-26,MLD-01,Malard Central Health Center,183,162,139,44,23,0.142
2022-05-26,MLD-02,Sabashahr Health Center,164,132,118,46,14,0.1061
2022-05-26,MLD-03,Vahedieh Health Center,133,121,107,26,14,0.1157
2022-05-26,MLD-04,Sadeghieh-e Malard Vaccination Center,134,119,101,33,18,0.1513
2022-05-26,MLD-05,Chelab Rural Vaccination Center,107,100,81,26,19,0.19
2022-05-27,MLD-01,Malard Central Health Center,79,65,59,20,6,0.0923
2022-05-27,MLD-02,Sabashahr Health Center,63,50,46,17,4,0.08
2022-05-27,MLD-03,Vahedieh Health Center,62,54,45,17,9,0.1667
2022-05-27,MLD-04,Sadeghieh-e Malard Vaccination Center,54,44,39,15,5,0.1136
2022-05-27,MLD-05,Chelab Rural Vaccination Center,37,29,26,11,3,0.1034
2022-05-28,MLD-01,Malard Central Health Center,231,205,184,47,21,0.1024
2022-05-28,MLD-02,Sabashahr Health Center,192,172,155,37,17,0.0988
2022-05-28,MLD-03,Vahedieh Health Center,153,123,110,43,13,0.1057
2022-05-28,MLD-04,Sadeghieh-e Malard Vaccination Center,126,115,104,22,11,0.0957
2022-05-28,MLD-05,Chelab Rural Vaccination Center,126,94,86,40,8,0.0851
2022-05-29,MLD-01,Malard Central Health Center,223,206,179,44,27,0.1311
2022-05-29,MLD-02,Sabashahr Health Center,200,160,141,59,19,0.1188
2022-05-29,MLD-03,Vahedieh Health Center,153,135,123,30,12,0.0889
2022-05-29,MLD-04,Sadeghieh-e Malard Vaccination Center,138,118,101,37,17,0.1441
2022-05-29,MLD-05,Chelab Rural Vaccination Center,104,95,86,18,9,0.0947
2022-05-30,MLD-01,Malard Central Health Center,181,151,133,48,18,0.1192
2022-05-30,MLD-02,Sabashahr Health Center,209,162,141,68,21,0.1296
2022-05-30,MLD-03,Vahedieh Health Center,162,135,124,38,11,0.0815
2022-05-30,MLD-04,Sadeghieh-e Malard Vaccination Center,154,123,114,40,9,0.0732
2022-05-30,MLD-05,Chelab Rural Vaccination Center,102,93,82,20,11,0.1183
2022-05-31,MLD-01,Malard Central Health Center,196,179,162,34,17,0.095
2022-05-31,MLD-02,Sabashahr Health Center,186,157,139,47,18,0.1146
2022-05-31,MLD-03,Vahedieh Health Center,148,141,127,21,14,0.0993
2022-05-31,MLD-04,Sadeghieh-e Malard Vaccination Center,159,137,124,35,13,0.0949
2022-05-31,MLD-05,Chelab Rural Vaccination Center,112,90,82,30,8,0.0889
2022-06-01,MLD-01,Malard Central Health Center,223,197,176,47,21,0.1066
2022-06-01,MLD-02,Sabashahr Health Center,180,130,125,55,5,0.0385
2022-06-01,MLD-03,Vahedieh Health Center,147,123,114,33,9,0.0732
2022-06-01,MLD-04,Sadeghieh-e Malard Vaccination Center,140,114,106,34,8,0.0702
2022-06-01,MLD-05,Chelab Rural Vaccination Center,108,107,94,14,13,0.1215
2022-06-02,MLD-01,Malard Central Health Center,169,168,137,32,31,0.1845
2022-06-02,MLD-02,Sabashahr Health Center,144,128,107,37,21,0.1641
2022-06-02,MLD-03,Vahedieh Health Center,144,137,116,28,21,0.1533
2022-06-02,MLD-04,Sadeghieh-e Malard Vaccination Center,122,119,100,22,19,0.1597
2022-06-02,MLD-05,Chelab Rural Vaccination Center,75,75,64,11,11,0.1467
2022-06-03,MLD-01,Malard Central Health Center,70,60,54,16,6,0.1
2022-06-03,MLD-02,Sabashahr Health Center,60,48,45,15,3,0.0625
2022-06-03,MLD-03,Vahedieh Health Center,54,45,39,15,6,0.1333
2022-06-03,MLD-04,Sadeghieh-e Malard Vaccination Center,47,36,33,14,3,0.0833
2022-06-03,MLD-05,Chelab Rural Vaccination Center,39,36,31,8,5,0.1389
2022-06-04,MLD-01,Malard Central Health Center,55,42,38,17,4,0.0952
2022-06-04,MLD-02,Sabashahr Health Center,55,49,46,9,3,0.0612
2022-06-04,MLD-03,Vahedieh Health Center,46,42,38,8,4,0.0952
2022-06-04,MLD-04,Sadeghieh-e Malard Vaccination Center,41,34,31,10,3,0.0882
2022-06-04,MLD-05,Chelab Rural Vaccination Center,37,30,27,10,3,0.1
2022-06-05,MLD-01,Malard Central Health Center,198,187,161,37,26,0.139
2022-06-05,MLD-02,Sabashahr Health Center,179,143,130,49,13,0.0909
2022-06-05,MLD-03,Vahedieh Health Center,157,144,125,32,19,0.1319
2022-06-05,MLD-04,Sadeghieh-e Malard Vaccination Center,126,107,94,32,13,0.1215
2022-06-05,MLD-05,Chelab Rural Vaccination Center,95,83,74,21,9,0.1084
2022-06-06,MLD-01,Malard Central Health Center,201,161,156,45,5,0.0311
2022-06-06,MLD-02,Sabashahr Health Center,143,119,110,33,9,0.0756
2022-06-06,MLD-03,Vahedieh Health Center,148,130,107,41,23,0.1769
2022-06-06,MLD-04,Sadeghieh-e Malard Vaccination Center,150,146,131,19,15,0.1027
2022-06-06,MLD-05,Chelab Rural Vaccination Center,101,77,72,29,5,0.0649
2022-06-07,MLD-01,Malard Central Health Center,186,170,153,33,17,0.1
2022-06-07,MLD-02,Sabashahr Health Center,179,157,137,42,20,0.1274
2022-06-07,MLD-03,Vahedieh Health Center,142,128,117,25,11,0.0859
2022-06-07,MLD-04,Sadeghieh-e Malard Vaccination Center,123,113,100,23,13,0.115
2022-06-07,MLD-05,Chelab Rural Vaccination Center,103,79,72,31,7,0.0886
2022-06-08,MLD-01,Malard Central Health Center,187,175,158,29,17,0.0971
2022-06-08,MLD-02,Sabashahr Health Center,175,159,146,29,13,0.0818
2022-06-08,MLD-03,Vahedieh Health Center,141,131,113,28,18,0.1374
2022-06-08,MLD-04,Sadeghieh-e Malard Vaccination Center,128,114,97,31,17,0.1491
2022-06-08,MLD-05,Chelab Rural Vaccination Center,86,73,69,17,4,0.0548
2022-06-09,MLD-01,Malard Central Health Center,141,158,129,12,29,0.1835
2022-06-09,MLD-02,Sabashahr Health Center,153,145,118,35,27,0.1862
2022-06-09,MLD-03,Vahedieh Health Center,110,104,86,24,18,0.1731
2022-06-09,MLD-04,Sadeghieh-e Malard Vaccination Center,118,107,91,27,16,0.1495
2022-06-09,MLD-05,Chelab Rural Vaccination Center,91,82,68,23,14,0.1707
2022-06-10,MLD-01,Malard Central Health Center,65,60,53,12,7,0.1167
2022-06-10,MLD-02,Sabashahr Health Center,58,54,46,12,8,0.1481
2022-06-10,MLD-03,Vahedieh Health Center,46,39,37,9,2,0.0513
2022-06-10,MLD-04,Sadeghieh-e Malard Vaccination Center,45,42,36,9,6,0.1429
2022-06-10,MLD-05,Chelab Rural Vaccination Center,32,29,25,7,4,0.1379
2022-06-11,MLD-01,Malard Central Health Center,187,162,141,46,21,0.1296
2022-06-11,MLD-02,Sabashahr Health Center,180,185,166,14,19,0.1027
2022-06-11,MLD-03,Vahedieh Health Center,111,101,90,21,11,0.1089
2022-06-11,MLD-04,Sadeghieh-e Malard Vaccination Center,132,124,111,21,13,0.1048
2022-06-11,MLD-05,Chelab Rural Vaccination Center,90,88,77,13,11,0.125
2022-06-12,MLD-01,Malard Central Health Center,183,153,142,41,11,0.0719
2022-06-12,MLD-02,Sabashahr Health Center,147,127,114,33,13,0.1024
2022-06-12,MLD-03,Vahedieh Health Center,148,133,121,27,12,0.0902
2022-06-12,MLD-04,Sadeghieh-e Malard Vaccination Center,132,128,111,21,17,0.1328
2022-06-12,MLD-05,Chelab Rural Vaccination Center,88,83,76,12,7,0.0843
2022-06-13,MLD-01,Malard Central Health Center,186,150,137,49,13,0.0867
2022-06-13,MLD-02,Sabashahr Health Center,178,153,137,41,16,0.1046
2022-06-13,MLD-03,Vahedieh Health Center,117,90,85,32,5,0.0556
2022-06-13,MLD-04,Sadeghieh-e Malard Vaccination Center,135,124,101,34,23,0.1855
2022-06-13,MLD-05,Chelab Rural Vaccination Center,76,70,63,13,7,0.1
2022-06-14,MLD-01,Malard Central Health Center,167,140,119,48,21,0.15
2022-06-14,MLD-02,Sabashahr Health Center,162,134,120,42,14,0.1045
2022-06-14,MLD-03,Vahedieh Health Center,120,100,92,28,8,0.08
2022-06-14,MLD-04,Sadeghieh-e Malard Vaccination Center,142,136,117,25,19,0.1397
2022-06-14,MLD-05,Chelab Rural Vaccination Center,92,86,78,14,8,0.093
2022-06-15,MLD-01,Malard Central Health Center,165,153,137,28,16,0.1046
2022-06-15,MLD-02,Sabashahr Health Center,158,129,116,42,13,0.1008
2022-06-15,MLD-03,Vahedieh Health Center,138,123,118,20,5,0.0407
2022-06-15,MLD-04,Sadeghieh-e Malard Vaccination Center,114,97,84,30,13,0.134
2022-06-15,MLD-05,Chelab Rural Vaccination Center,98,97,84,14,13,0.134
2022-06-16,MLD-01,Malard Central Health Center,139,131,105,34,26,0.1985
2022-06-16,MLD-02,Sabashahr Health Center,134,128,106,28,22,0.1719
2022-06-16,MLD-03,Vahedieh Health Center,115,108,89,26,19,0.1759
2022-06-16,MLD-04,Sadeghieh-e Malard Vaccination Center,95,86,75,20,11,0.1279
2022-06-16,MLD-05,Chelab Rural Vaccination Center,71,80,63,8,17,0.2125
2022-06-17,MLD-01,Malard Central Health Center,59,48,42,17,6,0.125
2022-06-17,MLD-02,Sabashahr Health Center,57,52,48,9,4,0.0769
2022-06-17,MLD-03,Vahedieh Health Center,45,38,35,10,3,0.0789
2022-06-17,MLD-04,Sadeghieh-e Malard Vaccination Center,37,32,28,9,4,0.125
2022-06-17,MLD-05,Chelab Rural Vaccination Center,30,26,22,8,4,0.1538
2022-06-18,MLD-01,Malard Central Health Center,176,162,143,33,19,0.1173
2022-06-18,MLD-02,Sabashahr Health Center,154,138,121,33,17,0.1232
2022-06-18,MLD-03,Vahedieh Health Center,114,104,86,28,18,0.1731
2022-06-18,MLD-04,Sadeghieh-e Malard Vaccination Center,109,97,90,19,7,0.0722
2022-06-18,MLD-05,Chelab Rural Vaccination Center,89,84,77,12,7,0.0833
2022-06-19,MLD-01,Malard Central Health Center,158,163,140,18,23,0.1411
2022-06-19,MLD-02,Sabashahr Health Center,136,130,113,23,17,0.1308
2022-06-19,MLD-03,Vahedieh Health Center,127,115,104,23,11,0.0957
2022-06-19,MLD-04,Sadeghieh-e Malard Vaccination Center,124,123,109,15,14,0.1138
2022-06-19,MLD-05,Chelab Rural Vaccination Center,87,76,68,19,8,0.1053
2022-06-20,MLD-01,Malard Central Health Center,168,138,121,47,17,0.1232
2022-06-20,MLD-02,Sabashahr Health Center,125,124,105,20,19,0.1532
2022-06-20,MLD-03,Vahedieh Health Center,129,112,104,25,8,0.0714
2022-06-20,MLD-04,Sadeghieh-e Malard Vaccination Center,105,92,79,26,13,0.1413
2022-06-20,MLD-05,Chelab Rural Vaccination Center,86,78,68,18,10,0.1282
2022-06-21,MLD-01,Malard Central Health Center,156,148,134,22,14,0.0946
2022-06-21,MLD-02,Sabashahr Health Center,130,125,107,23,18,0.144
2022-06-21,MLD-03,Vahedieh Health Center,105,96,84,21,12,0.125
2022-06-21,MLD-04,Sadeghieh-e Malard Vaccination Center,134,123,103,31,20,0.1626
2022-06-21,MLD-05,Chelab Rural Vaccination Center,78,64,58,20,6,0.0938
