date,jalali_date,center_id,center_name,locality,vaccine_type,dose_number,doses_administered
2021-09-28,1400-07-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,71
2021-09-28,1400-07-06,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,4
2021-09-28,1400-07-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,57
2021-09-28,1400-07-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,74
2021-09-28,1400-07-06,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,4
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,150
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,115
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,9
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,170
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,130
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,10
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,82
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,62
2021-09-29,1400-07-07,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,5
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,158
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,121
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,10
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,113
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,86
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,7
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,132
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,101
2021-09-29,1400-07-07,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,8
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,92
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,70
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,6
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,157
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,120
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,9
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,99
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,76
2021-09-29,1400-07-07,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,6
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,103
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,79
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,6
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,141
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,108
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,8
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,91
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,70
2021-09-29,1400-07-07,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,5
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,93
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,72
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,6
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,75
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,57
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,5
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,88
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,67
2021-09-29,1400-07-07,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,5
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,117
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,229
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,12
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,48
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,93
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,5
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,70
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,137
2021-09-30,1400-07-08,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,7
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,95
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,186
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,10
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,54
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,106
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,6
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,56
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,110
2021-09-30,1400-07-08,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,6
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,52
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,101
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,5
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,67
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,130
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,7
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,49
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,95
2021-09-30,1400-07-08,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,5
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,64
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,126
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,7
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,57
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,110
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,6
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,46
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,91
2021-09-30,1400-07-08,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,5
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,45
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,88
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,5
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,37
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,71
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,4
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,35
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,68
2021-09-30,1400-07-08,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,4
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,33
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,66
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,4
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,39
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,79
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,4
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,24
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,47
2021-10-01,1400-07-09,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,3
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,34
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,69
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,4
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,17
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,34
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,2
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,30
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,60
2021-10-01,1400-07-09,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,3
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,19
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,37
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,2
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,16
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,32
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,2
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,31
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,62
2021-10-01,1400-07-09,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,4
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,18
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,35
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,2
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,24
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,48
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,3
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,24
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,48
2021-10-01,1400-07-09,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,3
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,26
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,52
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,3
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,11
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,21
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,1
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,16
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,31
2021-10-01,1400-07-09,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,2
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,203
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,42
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,9
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,189
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,39
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,8
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,225
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,46
2021-10-02,1400-07-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,10
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,273
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,56
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,12
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,105
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,22
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,5
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,222
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,46
2021-10-02,1400-07-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,10
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,182
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,37
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,8
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,142
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,29
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,7
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,196
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,40
2021-10-02,1400-07-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,9
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,142
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,29
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,7
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,141
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,29
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,6
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,241
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,50
2021-10-02,1400-07-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,11
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,122
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,25
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,5
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,121
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,25
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,5
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,72
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,15
2021-10-02,1400-07-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,3
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,115
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,235
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,13
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,107
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,218
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,12
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,46
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,93
2021-10-03,1400-07-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,5
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,97
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,197
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,11
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,54
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,111
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,6
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,89
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,182
2021-10-03,1400-07-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,11
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,77
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,156
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,9
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,42
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,86
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,5
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,88
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,179
2021-10-03,1400-07-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,10
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,92
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,189
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,11
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,48
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,97
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,5
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,47
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,96
2021-10-03,1400-07-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,6
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,54
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,110
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,6
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,40
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,81
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,4
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,32
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,65
2021-10-03,1400-07-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,4
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,216
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,199
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,16
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,111
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,102
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,9
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,125
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,115
2021-10-04,1400-07-12,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,10
2021-10-04,1400-07-12,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,169
2021-10-04,1400-07-12,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,155
2021-10-04,1400-07-12,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,13
2021-10-04,1400-07-12,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,121
2021-10-04,1400-07-12,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,112
